#start,Walk in the woods,,,,
30/09/2018,22:33:49,127,30.260186,-97.823879,180.4
30/09/2018,22:34:02,128,30.260166,-97.823873,181.8
30/09/2018,22:34:18,128,30.260204,-97.823883,182.3
30/09/2018,22:35:04,129,30.260187,-97.823954,183.3
30/09/2018,22:35:19,127,30.260208,-97.823957,183.3
30/09/2018,22:35:48,129,30.260233,-97.823942,184.2
30/09/2018,22:36:15,127,30.260231,-97.823945,186.6
30/09/2018,22:36:40,126,30.260223,-97.823958,185.2
30/09/2018,22:37:06,127,30.260201,-97.823925,186.6
30/09/2018,22:37:35,127,30.260154,-97.823905,186.2
30/09/2018,22:37:57,127,30.260134,-97.823895,185.2
30/09/2018,22:39:01,123,30.260144,-97.823941,185.7
30/09/2018,22:39:45,124,30.260131,-97.823902,187.1
30/09/2018,22:40:00,128,30.260145,-97.823945,188.6
30/09/2018,22:40:28,129,30.260175,-97.823971,188.1
30/09/2018,22:41:37,128,30.260181,-97.823989,191
30/09/2018,22:43:20,126,30.260234,-97.823977,191.4
30/09/2018,22:43:38,126,30.260299,-97.823976,190
30/09/2018,22:43:51,133,30.260334,-97.824003,191.4
30/09/2018,22:44:11,146,30.260356,-97.823999,191.4
30/09/2018,22:44:47,149,30.26039,-97.82401,191.9
30/09/2018,22:48:01,153,30.260402,-97.824066,191.9
30/09/2018,22:48:13,156,30.260361,-97.824036,191
30/09/2018,22:48:28,158,30.260313,-97.824014,190
30/09/2018,22:48:45,158,30.260274,-97.823994,190.5
30/09/2018,22:49:03,155,30.260255,-97.824004,191
30/09/2018,22:49:32,158,30.26023,-97.823985,191.4
30/09/2018,22:50:10,158,30.260201,-97.824071,191.9
30/09/2018,22:50:26,158,30.260187,-97.824047,192.4
30/09/2018,22:50:48,160,30.260169,-97.824049,193.8
30/09/2018,22:51:09,161,30.260171,-97.824075,193.8
30/09/2018,22:53:05,161,30.260075,-97.824122,194.8
30/09/2018,22:53:48,162,30.260162,-97.824098,196.7
30/09/2018,22:54:01,163,30.260145,-97.824118,199.1
30/09/2018,22:54:36,163,30.26014,-97.824126,199.6
30/09/2018,22:55:17,164,30.260118,-97.824126,199.6
30/09/2018,22:55:36,164,30.260103,-97.824145,200.1
30/09/2018,22:56:05,164,30.260105,-97.82415,201.1
30/09/2018,22:56:08,166,30.260103,-97.824172,202.5
30/09/2018,22:56:11,163,30.260099,-97.8242,204.4
30/09/2018,22:56:24,160,30.260098,-97.824248,206.3
30/09/2018,22:56:47,162,30.260101,-97.824247,206.3
30/09/2018,22:57:55,163,30.260126,-97.824259,205.9
30/09/2018,22:59:49,161,30.260124,-97.82425,203
30/09/2018,22:59:50,161,30.260124,-97.82425,208.3
30/09/2018,22:59:51,165,30.260124,-97.82425,206.3
30/09/2018,22:59:52,163,30.260124,-97.82425,203.5
30/09/2018,22:59:53,161,30.260124,-97.82425,209.7
30/09/2018,22:59:54,163,30.260124,-97.82425,205.4
30/09/2018,23:00:02,159,30.260101,-97.824251,209.2
30/09/2018,23:00:04,155,30.260094,-97.824247,204.9
30/09/2018,23:00:05,155,30.260092,-97.824243,209.2
30/09/2018,23:00:06,160,30.260092,-97.824243,205.9
30/09/2018,23:00:34,162,30.260072,-97.824246,205.9
30/09/2018,23:01:08,163,30.26007,-97.824245,206.8
30/09/2018,23:01:19,163,30.260075,-97.824247,206.3
30/09/2018,23:02:07,161,30.260077,-97.824252,207.3
30/09/2018,23:02:18,161,30.260015,-97.824237,206.8
30/09/2018,23:02:26,164,30.259941,-97.824212,204.4
30/09/2018,23:02:57,166,30.259932,-97.82421,204.4
30/09/2018,23:03:27,167,30.25991,-97.824263,205.9
30/09/2018,23:03:45,167,30.259935,-97.824341,207.3
30/09/2018,23:03:56,165,30.259944,-97.824384,206.8
30/09/2018,23:04:14,165,30.259986,-97.824602,207.8
30/09/2018,23:04:22,166,30.259976,-97.824639,207.8
30/09/2018,23:04:40,164,30.259841,-97.82499,204.4
30/09/2018,23:04:54,163,30.259733,-97.825296,204.4
30/09/2018,23:05:11,165,30.259698,-97.825621,206.3
30/09/2018,23:05:27,164,30.259849,-97.82577,208.7
30/09/2018,23:05:53,162,30.259929,-97.825867,209.2
30/09/2018,23:05:56,155,30.259947,-97.825892,209.2
30/09/2018,23:06:05,155,30.259975,-97.826001,209.7
30/09/2018,23:06:19,160,30.259952,-97.82611,209.2
30/09/2018,23:06:36,161,30.259942,-97.826383,208.7
30/09/2018,23:06:55,165,30.259961,-97.826497,208.3
30/09/2018,23:07:13,168,30.260056,-97.8266,207.8
30/09/2018,23:07:31,168,30.260167,-97.826688,207.8
30/09/2018,23:07:58,170,30.260193,-97.826698,208.3
30/09/2018,23:08:57,170,30.260241,-97.826803,206.3
30/09/2018,23:08:58,171,30.260248,-97.826809,206.8
30/09/2018,23:09:14,170,30.260321,-97.826938,204.4
30/09/2018,23:09:35,170,30.260298,-97.8271,206.3
30/09/2018,23:09:55,171,30.260317,-97.827157,206.8
30/09/2018,23:10:17,164,30.260384,-97.827376,210.7
30/09/2018,23:10:29,165,30.260435,-97.827472,211.6
30/09/2018,23:10:47,166,30.260415,-97.827658,211.1
30/09/2018,23:11:06,166,30.260411,-97.827692,210.2
30/09/2018,23:11:20,163,30.260391,-97.82779,207.3
30/09/2018,23:11:35,165,30.260336,-97.827799,208.3
30/09/2018,23:11:49,164,30.260306,-97.827756,207.8
30/09/2018,23:12:09,167,30.260282,-97.827739,207.8
30/09/2018,23:12:10,168,30.260277,-97.827729,207.8
30/09/2018,23:12:28,168,30.260177,-97.827582,209.2
30/09/2018,23:12:49,168,30.260056,-97.827467,210.7
30/09/2018,23:13:05,170,30.259942,-97.827318,210.2
30/09/2018,23:13:21,168,30.259679,-97.827196,209.7
30/09/2018,23:13:37,169,30.259591,-97.827198,210.2
30/09/2018,23:13:52,170,30.259351,-97.827322,211.1
30/09/2018,23:14:05,171,30.259274,-97.827353,211.1
30/09/2018,23:14:52,170,30.259176,-97.827358,212.1
30/09/2018,23:15:18,161,30.259103,-97.827433,212.1
30/09/2018,23:15:56,162,30.25908,-97.827467,212.1
30/09/2018,23:16:04,163,30.259094,-97.827426,211.6
30/09/2018,23:16:18,163,30.259158,-97.8273,210.2
30/09/2018,23:16:23,167,30.259126,-97.827291,209.7
30/09/2018,23:16:42,165,30.259004,-97.827377,209.2
30/09/2018,23:16:46,165,30.258987,-97.827402,209.2
30/09/2018,23:17:03,164,30.258925,-97.827535,210.2
30/09/2018,23:17:13,168,30.258884,-97.827622,209.2
30/09/2018,23:17:34,169,30.25889,-97.827878,211.1
30/09/2018,23:17:43,168,30.258859,-97.827973,209.7
30/09/2018,23:17:47,161,30.258854,-97.82802,210.2
30/09/2018,23:18:04,165,30.2589,-97.828115,213.1
30/09/2018,23:18:22,166,30.258939,-97.828216,214
30/09/2018,23:18:26,165,30.258928,-97.828246,213.1
30/09/2018,23:18:31,165,30.258886,-97.828316,212.1
30/09/2018,23:18:36,164,30.258828,-97.828381,211.1
30/09/2018,23:18:50,163,30.258783,-97.828456,210.2
30/09/2018,23:18:53,161,30.258775,-97.828485,209.7
30/09/2018,23:19:13,159,30.258741,-97.828625,208.7
30/09/2018,23:19:32,164,30.258632,-97.828524,209.2
30/09/2018,23:19:47,154,30.258571,-97.828435,210.2
30/09/2018,23:20:21,151,30.258561,-97.828429,209.7
30/09/2018,23:21:33,159,30.25854,-97.828402,209.7
30/09/2018,23:23:32,163,30.258534,-97.828323,211.1
30/09/2018,23:23:38,164,30.258526,-97.828284,211.1
30/09/2018,23:23:56,160,30.258562,-97.828084,211.1
30/09/2018,23:24:05,161,30.258594,-97.828032,209.2
30/09/2018,23:24:10,157,30.258624,-97.827947,209.2
30/09/2018,23:24:19,152,30.258657,-97.827826,207.3
30/09/2018,23:24:38,148,30.258663,-97.82764,207.8
30/09/2018,23:25:01,146,30.258657,-97.827442,208.3
30/09/2018,23:25:17,144,30.258655,-97.82733,208.7
30/09/2018,23:25:34,141,30.258667,-97.827161,209.7
30/09/2018,23:25:52,139,30.258688,-97.827076,210.7
30/09/2018,23:26:03,138,30.25877,-97.827003,209.2
30/09/2018,23:26:24,142,30.258886,-97.826887,209.2
30/09/2018,23:26:41,143,30.258795,-97.826851,210.2
30/09/2018,23:26:55,143,30.258724,-97.826848,210.7
30/09/2018,23:27:06,142,30.258629,-97.826809,212.1
30/09/2018,23:27:11,141,30.258581,-97.826775,211.6
30/09/2018,23:27:33,141,30.258396,-97.82667,212.1
30/09/2018,23:27:36,137,30.258379,-97.826675,212.1
30/09/2018,23:27:45,139,30.258267,-97.826788,213.1
30/09/2018,23:28:01,137,30.258121,-97.827094,213.1
30/09/2018,23:28:03,140,30.258091,-97.827137,213.6
30/09/2018,23:28:08,141,30.257991,-97.827224,213.6
30/09/2018,23:28:24,141,30.25783,-97.827431,214
30/09/2018,23:28:35,140,30.257807,-97.827541,214.5
30/09/2018,23:28:44,140,30.257798,-97.827686,214.5
30/09/2018,23:28:50,136,30.257833,-97.827781,214
30/09/2018,23:29:07,136,30.257613,-97.828014,213.6
30/09/2018,23:29:35,137,30.257551,-97.828184,214
30/09/2018,23:29:55,137,30.257446,-97.828339,213.1
30/09/2018,23:30:14,138,30.25741,-97.828419,213.6
30/09/2018,23:30:34,140,30.257331,-97.828507,213.1
30/09/2018,23:30:53,139,30.257251,-97.828644,213.6
30/09/2018,23:30:55,138,30.25724,-97.828626,214
30/09/2018,23:30:58,139,30.257231,-97.828593,212.1
30/09/2018,23:31:14,139,30.257251,-97.828545,211.6
30/09/2018,23:31:33,142,30.25722,-97.828358,212.6
30/09/2018,23:31:52,140,30.257163,-97.828272,213.6
30/09/2018,23:36:27,138,30.257166,-97.828302,213.6
30/09/2018,23:36:43,140,30.257079,-97.828591,214
30/09/2018,23:36:51,137,30.257033,-97.828705,214.5
30/09/2018,23:37:02,134,30.256993,-97.828849,216
30/09/2018,23:37:07,137,30.256961,-97.828929,215.5
30/09/2018,23:37:23,138,30.256902,-97.829305,216
30/09/2018,23:37:37,141,30.256889,-97.82933,216.4
30/09/2018,23:37:47,137,30.256884,-97.829346,216.9
30/09/2018,23:37:53,133,30.256798,-97.829403,217.4
30/09/2018,23:37:56,134,30.2568,-97.829449,216.9
30/09/2018,23:37:59,137,30.256817,-97.829494,216.4
30/09/2018,23:38:07,135,30.256857,-97.829529,216.9
30/09/2018,23:38:11,135,30.256858,-97.829574,217.4
30/09/2018,23:38:18,135,30.256882,-97.829712,217.9
30/09/2018,23:38:30,136,30.256954,-97.829841,218.8
30/09/2018,23:39:00,140,30.256964,-97.829895,218.8
30/09/2018,23:40:04,140,30.256962,-97.829949,218.4
30/09/2018,23:40:13,136,30.257047,-97.829988,218.4
#start,Walk with dog,,,,
24/08/2018,05:02:06,139,30.24671912,-97.82298329,169.3
24/08/2018,05:02:07,145,30.24671912,-97.82298329,222.2
24/08/2018,05:02:08,149,30.24671912,-97.82298329,222.2
24/08/2018,05:02:29,147,30.24671912,-97.82298329,222.7
24/08/2018,05:02:29,147,30.24671912,-97.82298331,222.7
24/08/2018,05:02:29,147,30.24671912,-97.82299331,222.7
#start,Hike in the mountains,,,,
01/09/2018,13:46:10,137,30.25024269,-97.81364699,151.9
01/09/2018,13:46:22,136,30.25023918,-97.81364786,152
01/09/2018,13:46:29,137,30.25023851,-97.81365935,152
01/09/2018,13:46:46,138,30.25025192,-97.8137466,154.4
01/09/2018,13:47:05,135,30.25032518,-97.81410627,157.3
01/09/2018,13:47:10,137,30.25065224,-97.81444767,158.8
01/09/2018,13:47:26,135,30.25068149,-97.81454942,158.8
01/09/2018,13:48:05,135,30.25069205,-97.81458111,159.2
01/09/2018,13:48:26,138,30.25065895,-97.81478135,161.6
01/09/2018,13:48:44,137,30.25048108,-97.81524344,164
01/09/2018,13:49:02,136,30.25032878,-97.81558115,167.9
01/09/2018,13:50:02,133,30.2501479,-97.81566975,168.8
01/09/2018,13:50:35,131,30.25013307,-97.81566924,168.4
01/09/2018,13:50:57,132,30.25008747,-97.81566782,168.8
01/09/2018,13:51:12,133,30.24989435,-97.81573236,171.7
01/09/2018,13:51:29,138,30.24979268,-97.81571275,173.7
01/09/2018,13:51:44,137,30.24968614,-97.81572524,175.6
01/09/2018,13:51:48,134,30.24958296,-97.81572532,178.5
01/09/2018,13:52:06,135,30.24955237,-97.81571786,178.9
01/09/2018,13:52:21,135,30.24941138,-97.81570554,180.4
01/09/2018,13:52:42,135,30.24933796,-97.81582112,180.9
01/09/2018,13:52:58,138,30.2492357,-97.81602355,181.8
01/09/2018,13:53:21,139,30.2491616,-97.81617593,183.3
01/09/2018,13:53:27,142,30.24900545,-97.81639135,185.2
01/09/2018,13:53:40,140,30.24896966,-97.81645421,185.2
01/09/2018,13:53:56,142,30.24886564,-97.81652965,186.6
01/09/2018,13:54:18,137,30.24884963,-97.81658011,187.1
01/09/2018,13:54:37,137,30.24876656,-97.81673525,189
01/09/2018,13:54:53,137,30.24866883,-97.81688403,190.5
01/09/2018,13:55:10,138,30.2485162,-97.8172121,190.5
01/09/2018,13:55:28,141,30.24840212,-97.81757956,192.4
01/09/2018,13:55:46,136,30.24839323,-97.81792616,195.3
01/09/2018,13:55:46,136,30.24814907,-97.81818348,197.2
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
#start,Running in the mountains,,,,
26/09/2018,22:11:18,141,30.249804,-97.82053,199.6
26/09/2018,22:22:10,141,30.2487,-97.820208,208.3
26/09/2018,22:30:38,138,30.248519,-97.819302,221.2
26/09/2018,22:31:11,139,30.248078,-97.818726,222.7
26/09/2018,22:33:40,138,30.247373,-97.817461,218.8
26/09/2018,22:34:17,141,30.246768,-97.817091,220.3
26/09/2018,22:34:48,141,30.246259,-97.817606,218.8
26/09/2018,22:36:48,135,30.246036,-97.818323,219.3
#start,Walk in the city,,,,
03/10/2018,12:38:16,134,30.251293,-97.81834,180.9
03/10/2018,12:48:09,137,30.2521,-97.81479,168.8
03/10/2018,13:00:49,138,30.248461,-97.813208,162.6
03/10/2018,13:10:21,139,30.245892,-97.812041,160.7
03/10/2018,13:12:55,137,30.243167,-97.811179,160.7
03/10/2018,13:21:09,135,30.240497,-97.811548,160.7
03/10/2018,13:28:20,134,30.238088,-97.811463,169.8
03/10/2018,13:47:05,133,30.23684,-97.813708,178.9
#start,Hiking with friends,,,,
10/09/2018,13:33:41,136,30.255588,-97.838679,228.9
10/09/2018,13:33:56,136,30.25601,-97.83843,228.9
10/09/2018,13:34:07,137,30.256348,-97.838314,228.9
10/09/2018,13:34:18,137,30.25662,-97.838207,228.9
10/09/2018,13:34:28,133,30.25683,-97.838044,228.9
10/09/2018,13:34:33,132,30.256924,-97.838002,228.4
10/09/2018,13:34:37,134,30.256975,-97.83791,228.9
10/09/2018,13:34:47,141,30.257166,-97.837743,228.4
10/09/2018,13:34:56,148,30.257361,-97.837478,228.4
10/09/2018,13:34:58,153,30.257383,-97.837419,228.4
10/09/2018,13:35:04,157,30.257501,-97.837537,228
10/09/2018,13:35:06,158,30.257566,-97.837617,228
10/09/2018,13:35:21,155,30.257885,-97.838121,229.9
10/09/2018,13:35:35,151,30.258066,-97.838447,230.9
10/09/2018,13:35:51,151,30.258273,-97.838738,231.8
10/09/2018,13:36:20,154,30.258305,-97.838785,231.8
10/09/2018,13:36:25,155,30.258299,-97.838858,232.3
10/09/2018,13:36:28,153,30.258323,-97.838921,232.8
10/09/2018,13:36:47,155,30.258579,-97.839335,234.7
10/09/2018,13:37:02,154,30.258748,-97.839689,235.2
10/09/2018,13:37:12,159,30.258903,-97.839968,237.1
10/09/2018,13:37:23,156,30.258905,-97.839997,236.6
10/09/2018,13:37:40,155,30.258942,-97.83998,237.1
10/09/2018,13:37:48,153,30.258956,-97.83987,234.7
10/09/2018,13:38:04,152,30.258946,-97.839595,234.2
10/09/2018,13:38:18,149,30.258877,-97.839417,233.3
10/09/2018,13:38:39,147,30.258863,-97.839446,234.2
10/09/2018,13:38:42,155,30.258843,-97.839453,233.7
10/09/2018,13:39:01,153,30.258722,-97.839359,234.2
10/09/2018,13:39:04,155,30.258706,-97.839326,233.7
10/09/2018,13:39:20,152,30.258607,-97.839033,233.3
10/09/2018,13:39:25,145,30.258589,-97.838964,232.8
10/09/2018,13:39:32,140,30.258692,-97.838902,232.3
10/09/2018,13:39:37,142,30.258767,-97.838932,230.9
10/09/2018,13:39:41,139,30.258816,-97.838999,228.4
10/09/2018,13:39:50,137,30.259101,-97.839058,225.6
